task_id	embedding_root	model	variant	feature	classifier	reducer	components	output	train_target	evaluation_target
514	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_full_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
515	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_cls_logistic_none_0.json	next_day_return	next_day_return
516	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	cls	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_cls_linear_svm_none_0.json	next_day_return	next_day_return
517	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	cls	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_cls_sgd_none_0.json	next_day_return	next_day_return
518	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	cls	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_cls_simple_mlp_none_0.json	next_day_return	next_day_return
519	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_cls_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
520	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	full_max	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_full_max_logistic_none_0.json	next_day_return	next_day_return
521	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	full_max	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_full_max_linear_svm_none_0.json	next_day_return	next_day_return
522	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	full_max	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_full_max_sgd_none_0.json	next_day_return	next_day_return
523	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_full_max_simple_mlp_none_0.json	next_day_return	next_day_return
524	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	plain	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_plain_full_max_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
525	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_body_mean_logistic_none_0.json	next_day_return	next_day_return
526	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
527	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_body_mean_sgd_none_0.json	next_day_return	next_day_return
528	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
529	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
530	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_title_body_mean_logistic_none_0.json	next_day_return	next_day_return
531	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_title_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
532	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_title_body_mean_sgd_none_0.json	next_day_return	next_day_return
533	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	title_body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_title_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
534	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	title_body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_title_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
535	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	full_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_full_mean_logistic_none_0.json	next_day_return	next_day_return
536	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	full_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_full_mean_linear_svm_none_0.json	next_day_return	next_day_return
537	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	full_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_full_mean_sgd_none_0.json	next_day_return	next_day_return
538	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	full_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_full_mean_simple_mlp_none_0.json	next_day_return	next_day_return
539	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	full_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_full_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
540	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	cls	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_cls_logistic_none_0.json	next_day_return	next_day_return
541	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	cls	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_cls_linear_svm_none_0.json	next_day_return	next_day_return
542	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	cls	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_cls_sgd_none_0.json	next_day_return	next_day_return
543	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	cls	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_cls_simple_mlp_none_0.json	next_day_return	next_day_return
544	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	cls	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_cls_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
545	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	full_max	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_full_max_logistic_none_0.json	next_day_return	next_day_return
546	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	full_max	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_full_max_linear_svm_none_0.json	next_day_return	next_day_return
547	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	full_max	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_full_max_sgd_none_0.json	next_day_return	next_day_return
548	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	full_max	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_full_max_simple_mlp_none_0.json	next_day_return	next_day_return
549	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	short	full_max	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_short_full_max_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
550	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_short	body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_masked_short_body_mean_logistic_none_0.json	next_day_return	next_day_return
551	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_short	body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_masked_short_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
552	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_short	body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_masked_short_body_mean_sgd_none_0.json	next_day_return	next_day_return
553	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_short	body_mean	simple_mlp	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_masked_short_body_mean_simple_mlp_none_0.json	next_day_return	next_day_return
554	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_short	body_mean	hist_gradient_boosting	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_masked_short_body_mean_hist_gradient_boosting_none_0.json	next_day_return	next_day_return
555	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_short	title_body_mean	logistic	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_masked_short_title_body_mean_logistic_none_0.json	next_day_return	next_day_return
556	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_short	title_body_mean	linear_svm	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_masked_short_title_body_mean_linear_svm_none_0.json	next_day_return	next_day_return
557	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/embeddings	roberta	masked_short	title_body_mean	sgd	none	0	/data/alpha_team2/shares/llm_return/datasets/sina_cninfo_full_2010_2026/single_stock_cninfo_v1/classification_results_v1/next1_to_next1/classification/roberta_masked_short_title_body_mean_sgd_none_0.json	next_day_return	next_day_return
